,x,y,z,Category_prefix,Category
6725,-0.58697987,-0.54084677,1.6979198,"['sin', 'min', 'c_1', 'x_1', '<PAD>', '<PAD>']","sin(min(0.97,x_1))"
6726,-1.3540748,0.43484268,-0.43634677,"['sin', 'sin', 'tan', 'max', 'c_1', 'x_1']","sin(sin(tan(max(0.11,x_1))))"
6727,-0.45032507,-1.1882011,-0.4239698,"['max', 'cos', 'x_1', '1', '<PAD>', '<PAD>']","max(cos(x_1),1)"
6728,0.34518358,-0.25618234,1.731156,"['/', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(0.4/x_1)
6729,1.1911639,-1.7227578,-0.6084404,"['+', '*', 'c_1', 'x_1', 'acos', 'x_1']",((0.37*x_1)+acos(x_1))
6730,-0.037295997,-0.9447487,-0.9478463,"['acos', 'min', 'c_1', 'x_1', '<PAD>', '<PAD>']","acos(min(0.97,x_1))"
6731,0.47336572,2.0494654,0.8499656,"['**', 'abs', '-', 'c_1', 'x_1', 'x_1']",(abs((0.87-x_1))**x_1)
6732,-1.2572412,-1.1201954,-0.077405155,"['sqrt', '-', '1', 'acos', 'cos', 'x_1']",sqrt((1-acos(cos(x_1))))
6733,0.19279587,-1.0584686,-2.0508766,"['**', 'x_1', '2', '<PAD>', '<PAD>', '<PAD>']",(x_1**2)
6734,-0.81742215,-0.45411402,1.7601578,"['-', '+', 'x_1', 'tan', 'x_1', 'c_1']",((x_1+tan(x_1))-0.33)
6735,5.8919168,0.32755142,-0.032536283,"['tan', '*', 'c_1', 'cos', 'abs', 'x_1']",tan((0.15*cos(abs(x_1))))
6736,0.043856137,-0.82408893,1.3788683,"['sqrt', 'abs', '/', 'asin', 'x_1', 'c_1']",sqrt(abs((asin(x_1)/0.48)))
6737,-0.4539774,-1.1506941,-0.369209,"['*', 'x_1', '-', 'c_1', 'x_1', '<PAD>']",(x_1*(0.65-x_1))
6738,0.5182905,-0.8572018,0.9959229,"['+', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(0.05+x_1)
6739,0.036073178,-2.9382117,1.2010815,"['min', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']","min(0.88,x_1)"
6740,0.6188579,-0.34704417,0.5447036,"['/', 'x_1', 'c_1', '<PAD>', '<PAD>', '<PAD>']",(x_1/0.32)
6741,-1.210335,-0.05569595,-2.3428307,"['asin', '-', 'cos', 'cos', 'x_1', 'c_1']",asin((cos(cos(x_1))-0.88))
6742,-0.34716272,-0.302955,-0.5499768,"['asin', '*', 'c_1', 'cos', 'x_1', '<PAD>']",asin((0.72*cos(x_1)))
6743,-0.89457715,0.9571885,-0.7537105,"['*', 'c_1', 'cos', 'x_1', '<PAD>', '<PAD>']",(0.29*cos(x_1))
6744,1.0620986,-0.5152181,-0.7538582,"['asin', 'cos', '/', 'cos', 'x_1', 'c_1']",asin(cos((cos(x_1)/0.45)))
6745,0.96099746,0.31317496,-0.28482497,"['-', '/', 'c_1', 'x_1', 'x_1', '<PAD>']",((0.51/x_1)-x_1)
6746,0.4786144,-0.9985947,0.26666784,"['sin', 'min', '1', 'x_1', '<PAD>', '<PAD>']","sin(min(1,x_1))"
6747,0.35417008,-0.13770394,-0.8656037,"['**', 'abs', 'x_1', 'c_1', '<PAD>', '<PAD>']",(abs(x_1)**0.91)
6748,-2.4747367,0.5051831,1.561443,"['/', '**', 'cos', 'x_1', 'x_1', 'c_1']",((cos(x_1)**x_1)/0.25)
6749,0.31509775,-0.058824167,-1.0951824,"['exp', 'max', '**', 'c_1', 'x_1', 'x_1']","exp(max((0.16**x_1),x_1))"
6750,0.25085032,2.3830163,0.9209012,"['abs', '-', 'c_1', 'x_1', '<PAD>', '<PAD>']",abs((0.01-x_1))
6751,-0.24712875,1.6454422,0.11199024,"['min', 'c_1', 'max', 'asin', 'x_1', 'x_1']","min(0.1,max(asin(x_1),x_1))"
6752,-1.4648877,-0.2549114,0.1565888,"['/', '+', 'x_1', 'abs', 'x_1', 'c_1']",((x_1+abs(x_1))/0.84)
6753,-0.9532713,-0.2812444,0.03230375,"['+', 'x_1', 'abs', 'min', 'c_1', 'x_1']","(x_1+abs(min(0.42,x_1)))"
6754,0.30929932,-1.1349995,1.5839072,"['abs', '/', 'x_1', 'c_1', '<PAD>', '<PAD>']",abs((x_1/0.88))
6755,-0.49319917,-1.0865134,0.5961282,"['exp', '+', 'c_1', 'acos', 'x_1', '<PAD>']",exp((0.88+acos(x_1)))
6756,-0.04309505,0.759259,-0.22763741,"['tan', '*', '-', 'x_1', 'c_1', 'x_1']",tan(((x_1-0.65)*x_1))
6757,-0.60302794,0.481273,-0.7217144,"['-', 'x_1', 'exp', '+', 'c_1', 'x_1']",(x_1-exp((0.12+x_1)))
6758,-0.04123298,0.53073347,0.18111357,"['/', 'sin', 'log', 'cos', 'x_1', 'c_1']",(sin(log(cos(x_1)))/0.09)
6759,0.09182839,1.0472926,-0.36406693,"['-', 'c_1', 'abs', 'sin', 'x_1', '<PAD>']",(0.31-abs(sin(x_1)))
6760,2.4269445,-0.99297273,-0.254144,"['+', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(1.0+x_1)
6761,-0.50935733,1.4432602,-0.34934932,"['-', 'c_1', 'exp', 'x_1', '<PAD>', '<PAD>']",(0.12-exp(x_1))
6762,0.47834948,1.5407244,0.81787056,"['+', 'c_1', 'cos', 'exp', 'acos', 'x_1']",(0.92+cos(exp(acos(x_1))))
6763,-0.070383966,0.094762266,-0.81760705,"['-', '*', 'c_1', 'x_1', 'tan', 'x_1']",((0.7*x_1)-tan(x_1))
6764,-0.83790195,-0.90679353,-0.76341784,"['exp', '/', 'abs', 'cos', 'x_1', 'c_1']",exp((abs(cos(x_1))/0.39))
6765,-0.4422273,-0.39288634,0.3189798,"['*', 'x_1', 'min', 'c_1', 'x_1', '<PAD>']","(x_1*min(0.11,x_1))"
6766,-0.55249906,0.58252186,1.30348,"['*', 'c_1', 'sqrt', 'cos', 'cos', 'x_1']",(0.82*sqrt(cos(cos(x_1))))
6767,-0.7186803,-0.33604115,0.37106067,"['tan', '*', 'c_1', 'x_1', '<PAD>', '<PAD>']",tan((0.56*x_1))
6768,-0.799811,0.7787061,-0.74106354,"['min', 'exp', 'x_1', 'min', 'c_1', 'x_1']","min(exp(x_1),min(0.01,x_1))"
6769,0.4738812,-1.2067761,-0.26108643,"['/', 'sqrt', 'max', 'c_1', 'x_1', 'x_1']","(sqrt(max(0.59,x_1))/x_1)"
6770,0.6822763,0.031980477,0.9229493,"['/', 'min', 'abs', 'x_1', 'x_1', 'c_1']","(min(abs(x_1),x_1)/0.91)"
6771,-0.14758435,0.8287099,-0.29970884,"['abs', 'min', 'c_1', 'x_1', '<PAD>', '<PAD>']","abs(min(0.35,x_1))"
6772,-1.1649503,-0.7076728,-0.20837879,"['-', 'acos', 'min', 'c_1', 'x_1', 'x_1']","(acos(min(0.25,x_1))-x_1)"
6773,-0.6757449,1.8411375,0.63713545,"['min', 'exp', 'x_1', '/', 'x_1', 'c_1']","min(exp(x_1),(x_1/0.98))"
6774,0.34484956,-1.1385671,-0.48801395,"['+', 'x_1', 'asin', '*', 'c_1', 'x_1']",(x_1+asin((0.44*x_1)))
6775,1.3074219,-2.0002441,-0.77785254,"['min', '*', 'x_1', '2', 'x_1', '<PAD>']","min((x_1*2),x_1)"
6776,-1.5553936,-0.77493495,0.59461045,"['*', 'x_1', '-', 'x_1', '1', '<PAD>']",(x_1*(x_1-1))
6777,0.2557804,0.45896116,-0.9241989,"['tan', 'sin', 'tan', '-', 'x_1', 'c_1']",tan(sin(tan((x_1-0.69))))
6778,0.52186704,0.48137555,0.6213428,"['-', '0', 'tan', 'x_1', '<PAD>', '<PAD>']",(0-tan(x_1))
6779,-0.36915568,2.2405593,0.40783155,"['-', 'c_1', 'sin', 'x_1', '<PAD>', '<PAD>']",(0.58-sin(x_1))
6780,-0.45975098,0.34981748,0.53163224,"['*', 'x_1', 'abs', '*', 'c_1', 'x_1']",(x_1*abs((0.37*x_1)))
6781,-0.1389206,0.30251253,-0.71081495,"['/', 'c_1', 'abs', 'acos', 'cos', 'x_1']",(0.65/abs(acos(cos(x_1))))
6782,1.2672977,1.483138,-0.12858059,"['tan', '-', 'c_1', 'sin', 'cos', 'x_1']",tan((0.46-sin(cos(x_1))))
6783,0.0039556744,0.014265135,-0.4203978,"['cos', '/', 'c_1', 'acos', 'cos', 'x_1']",cos((0.79/acos(cos(x_1))))
6784,-0.7377962,0.64674157,0.20587999,"['cos', '-', 'c_1', 'sin', 'cos', 'x_1']",cos((0.68-sin(cos(x_1))))
6785,0.22922355,0.63519114,0.24887142,"['asin', '-', 'cos', 'x_1', 'c_1', '<PAD>']",asin((cos(x_1)-0.61))
6786,-0.53112316,-1.2528925,-0.13145797,"['min', 'tan', 'x_1', '*', 'c_1', 'x_1']","min(tan(x_1),(0.76*x_1))"
6787,-0.23140562,1.4226874,0.4845891,"['sin', '*', 'c_1', 'x_1', '<PAD>', '<PAD>']",sin((0.58*x_1))
6788,0.861794,-0.05790166,-0.90498495,"['min', '**', 'c_1', 'x_1', 'x_1', '<PAD>']","min((0.85**x_1),x_1)"
6789,-0.10516755,-0.09158643,-1.5172002,"['sin', '*', 'c_1', 'x_1', '<PAD>', '<PAD>']",sin((0.26*x_1))
6790,0.65423673,0.20026377,-0.4370013,"['cos', '+', 'c_1', 'log', 'cos', 'x_1']",cos((0.82+log(cos(x_1))))
6791,-0.60073984,-1.0900131,-0.24379873,"['**', 'c_1', 'min', 'abs', 'x_1', 'x_1']","(0.8**min(abs(x_1),x_1))"
6792,0.2785918,-0.39285097,-0.6179397,"['+', 'x_1', 'abs', 'min', 'c_1', 'x_1']","(x_1+abs(min(0.08,x_1)))"
6793,0.8613962,0.20194581,-0.13460116,"['**', 'c_1', 'cos', 'x_1', '<PAD>', '<PAD>']",(0.59**cos(x_1))
6794,1.484701,-0.27097842,-0.35105035,"['+', 'x_1', 'abs', '+', 'c_1', 'x_1']",(x_1+abs((0.13+x_1)))
6795,0.19670936,1.3491358,1.3722799,"['/', '1', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(1/x_1)
6796,-3.1290343,-0.91942847,-0.8964991,"['tan', 'acos', 'min', 'c_1', 'x_1', '<PAD>']","tan(acos(min(0.89,x_1)))"
6797,-0.26350415,-0.07664926,0.065951444,"['max', '**', 'c_1', 'exp', 'x_1', 'x_1']","max((0.94**exp(x_1)),x_1)"
6798,-1.1264479,0.5872827,-1.9801447,"['-', 'c_1', 'sin', 'cos', 'x_1', '<PAD>']",(0.89-sin(cos(x_1)))
6799,2.1786728,-0.099166006,-0.48838297,"['abs', '-', 'c_1', 'acos', 'sin', 'x_1']",abs((0.43-acos(sin(x_1))))
6800,0.5773753,-0.8153741,0.6296584,"['*', '*', 'c_1', 'x_1', 'cos', 'x_1']",((0.98*x_1)*cos(x_1))
6801,-0.61728686,-0.21995652,-0.7493283,"['+', 'c_1', 'abs', 'x_1', '<PAD>', '<PAD>']",(0.3+abs(x_1))
6802,1.1187011,0.28655702,-0.7849027,"['sin', '-', 'c_1', 'sin', 'x_1', '<PAD>']",sin((0.07-sin(x_1)))
6803,6.040216,0.19390921,0.8346016,"['+', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(0.53+x_1)
6804,0.8044535,2.193621,0.23393828,"['-', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(0.57-x_1)
6805,5.191527,0.9878577,0.48181698,"['sin', 'exp', 'min', 'c_1', 'x_1', '<PAD>']","sin(exp(min(0.35,x_1)))"
6806,-2.4552093,-0.01855842,1.0545769,"['abs', '/', 'c_1', 'asin', 'cos', 'x_1']",abs((0.31/asin(cos(x_1))))
6807,0.3931989,-0.3670356,-0.7737739,"['**', 'x_1', '2', '<PAD>', '<PAD>', '<PAD>']",(x_1**2)
6808,0.30725366,0.2809273,-1.0842906,"['+', '+', 'c_1', 'x_1', 'exp', 'x_1']",((0.41+x_1)+exp(x_1))
6809,-0.5162767,0.9981484,-0.10597074,"['-', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(0.4-x_1)
6810,-1.3747338,0.2838522,0.83134395,"['sqrt', 'asin', 'max', 'c_1', 'x_1', '<PAD>']","sqrt(asin(max(0.99,x_1)))"
6811,0.8785932,0.2407019,1.1288451,"['*', '*', 'c_1', 'x_1', 'abs', 'x_1']",((0.39*x_1)*abs(x_1))
6812,-2.4198205,-0.3100062,1.3439488,"['*', '**', 'c_1', 'x_1', 'asin', 'x_1']",((0.29**x_1)*asin(x_1))
6813,-1.2890747,-0.43852094,0.04295197,"['max', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']","max(0.4,x_1)"
6814,-0.7544588,-0.9484926,-0.31810558,"['tan', '/', 'acos', 'abs', 'x_1', 'c_1']",tan((acos(abs(x_1))/0.98))
6815,0.98274374,0.17738397,-0.65548027,"['+', 'x_1', 'tan', '+', 'c_1', 'x_1']",(x_1+tan((0.52+x_1)))
6816,-0.41969195,-3.3261223,0.53742516,"['exp', 'min', 'c_1', 'x_1', '<PAD>', '<PAD>']","exp(min(0.8,x_1))"
6817,-0.8356788,-1.0516438,-0.20081249,"['-', '-', 'c_1', 'x_1', 'cos', 'x_1']",((0.15-x_1)-cos(x_1))
6818,-0.71906024,0.599013,0.42917693,"['**', 'sqrt', 'acos', 'x_1', 'c_1', '<PAD>']",(sqrt(acos(x_1))**0.38)
6819,-1.8741356,1.4828465,-0.0044050813,"['min', 'asin', 'x_1', 'min', 'c_1', 'x_1']","min(asin(x_1),min(0.38,x_1))"
6820,0.88695055,0.9250008,-0.12467557,"['+', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(0.34+x_1)
6821,0.09989175,1.983896,0.84184176,"['*', 'x_1', 'cos', '/', 'c_1', 'x_1']",(x_1*cos((0.46/x_1)))
6822,-0.21894996,0.4062251,0.92225325,"['+', 'c_1', 'tan', 'x_1', '<PAD>', '<PAD>']",(0.7+tan(x_1))
6823,0.028765354,0.2576624,1.9902172,"['sqrt', 'cos', 'abs', 'min', 'c_1', 'x_1']","sqrt(cos(abs(min(0.79,x_1))))"
6824,0.6614083,-0.6051766,-0.1308482,"['-', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(0.06-x_1)
6825,0.088108085,-0.9366514,-0.47807977,"['/', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(0.52/x_1)
6826,-1.0772816,-1.5133635,-0.7012944,"['exp', '/', 'c_1', 'cos', 'x_1', '<PAD>']",exp((0.04/cos(x_1)))
